gene,alt_frac,is_tf
P42357,0.4230769230769231,False
P42679,0.21052631578947367,False
P42684,0.25882352941176473,False
P42701,0.4074074074074074,False
P42771,1.0,False
P42892,0.1780821917808219,False
P43004,0.3225806451612903,False
P43088,0.6,False
P43115,1.0,False
P43250,0.125,False
P43268,0.6785714285714286,True
P43351,0.6923076923076923,False
P43403,0.5555555555555556,False
P43897,0.5,False
P45378,0.3269230769230769,False
P45379,0.3258426966292135,False
P45844,0.2,False
P45983,0.25925925925925924,False
P45984,0.5,False
P46020,0.06451612903225806,False
P46087,0.14754098360655737,False
P46098,0.3023255813953488,False
P46100,0.07246376811594203,False
P46379,0.23404255319148937,False
P46597,0.125,False
P46734,0.21739130434782608,False
P46736,0.3,False
P46779,0.6875,False
P46934,0.24752475247524752,False
P46937,0.625,False
P46976,0.42857142857142855,False
P47710,0.1951219512195122,False
P47736,0.14925373134328357,False
P47804,0.4,False
P48029,0.2,False
P48048,1.0,False
P48059,0.2857142857142857,False
P48061,0.7222222222222222,False
P48067,0.175,False
P48357,0.05555555555555555,False
P48380,0.38461538461538464,True
P48449,0.203125,False
P48454,0.21428571428571427,False
P48546,0.1891891891891892,False
P48551,0.34782608695652173,False
P48651,0.45454545454545453,False
P48728,0.42857142857142855,False
P48729,0.22580645161290322,False
P48739,0.18181818181818182,False
P48740,0.5555555555555556,False
P48751,0.045454545454545456,False
P48960,0.15789473684210525,False
P49023,0.42857142857142855,False
P49238,1.0,False
P49281,0.17721518987341772,False
P49321,0.2857142857142857,False
P49326,0.45454545454545453,False
P49366,0.4230769230769231,False
P49419,0.17647058823529413,False
P49459,0.7857142857142857,False
P49589,0.14925373134328357,False
P49619,0.05714285714285714,False
P49639,1.0,True
P49662,0.2,False
P49682,1.0,False
P49748,0.15,False
P49754,0.08771929824561403,False
P49755,0.5555555555555556,False
P49756,0.8,False
P49757,0.375,False
P49758,0.4375,False
P49759,0.7857142857142857,False
P49760,0.16666666666666666,False
P49761,0.75,False
P49763,0.42857142857142855,False
P49768,0.88,False
P49771,0.45454545454545453,False
P49790,0.13636363636363635,False
P49796,1.0,False
P49798,0.7894736842105263,False
P49802,0.25,False
P49810,1.0,False
P49815,0.11231884057971014,False
P49842,0.4782608695652174,False
P49848,0.22807017543859648,False
P49895,0.6,False
P49903,0.45454545454545453,False
P49916,0.05263157894736842,False
P49959,0.08928571428571429,False
P49961,0.4594594594594595,False
P50135,1.0,False
P50221,1.0,True
P50440,0.29411764705882354,False
P50452,0.8,False
P50539,0.6190476190476191,True
P50542,0.1864406779661017,False
P50549,0.41935483870967744,True
P50570,0.17475728155339806,False
P50579,0.4375,False
P51114,0.2978723404255319,False
P51157,0.2857142857142857,False
P51172,0.14285714285714285,False
P51398,0.11764705882352941,False
P51513,0.3333333333333333,False
P51530,0.36538461538461536,False
P51532,0.12650602409638553,False
P51610,0.11538461538461539,False
P51617,0.2682926829268293,False
P51636,1.0,False
P51654,0.375,False
P51659,0.125,False
P51674,0.14285714285714285,False
P51788,0.14893617021276595,False
P51790,0.16666666666666666,False
P51797,0.14925373134328357,False
P51800,0.14285714285714285,False
P51809,0.6842105263157895,False
P51814,0.75,True
P51816,0.8275862068965517,False
P51825,0.15,False
P51857,0.4,False
P51858,0.16666666666666666,False
P51878,1.0,False
P51955,0.34782608695652173,False
P51957,0.26666666666666666,False
P51965,0.5714285714285714,False
P52298,0.75,False
P52306,0.37209302325581395,False
P52333,0.06666666666666667,False
P52434,0.7619047619047619,False
P52569,0.3142857142857143,False
P52594,0.3076923076923077,False
P52701,0.3333333333333333,False
P52735,0.11764705882352941,False
P52736,1.0,True
P52742,0.5294117647058824,True
P52747,0.18181818181818182,True
P52756,0.7857142857142857,False
P52757,0.5151515151515151,False
P52798,0.5,False
P52848,0.037037037037037035,False
P52926,0.52,True
P52948,0.3609022556390977,False
P52952,1.0,True
P53355,0.061224489795918366,False
P53365,0.5,False
P53367,0.5263157894736842,False
P53396,0.24,False
P53539,1.0,True
P53634,0.8,False
P53667,0.6153846153846154,False
P53671,0.15217391304347827,False
P53779,0.22857142857142856,False
P53804,0.175,False
P53805,0.7333333333333333,False
P53814,0.06896551724137931,False
P53990,0.8780487804878049,False
P54108,0.25,False
P54219,0.23255813953488372,False
P54252,0.7714285714285715,False
P54257,0.3488372093023256,False
P54277,0.5121951219512195,False
P54278,0.6363636363636364,False
P54284,0.13725490196078433,False
P54289,0.04310344827586207,False
P54578,0.15217391304347827,False
P54619,0.29411764705882354,False
P54687,0.3269230769230769,False
P54725,0.4230769230769231,False
P54750,0.2028985507246377,False
P54756,0.02857142857142857,False
P54760,0.7272727272727273,False
P54762,0.3333333333333333,False
P54803,0.16417910447761194,False
P54819,0.23076923076923078,False
P54829,0.1951219512195122,False
P54868,0.17647058823529413,False
P55001,0.34782608695652173,False
P55008,0.7777777777777778,False
P55017,0.15384615384615385,False
P55058,0.2727272727272727,False
P55060,0.06382978723404255,False
P55075,0.6363636363636364,False
P55196,0.21875,False
P55197,0.7931034482758621,False
P55201,0.21568627450980393,False
P55209,0.43243243243243246,False
P55210,0.6923076923076923,False
P55211,0.7272727272727273,False
P55259,0.1,False
P55263,0.3333333333333333,False
P55265,0.3220338983050847,False
P55290,0.8076923076923077,False
P55327,0.6956521739130435,False
P55345,0.3181818181818182,False
P55735,0.3142857142857143,False
P55808,0.14285714285714285,False
P55916,0.2727272727272727,False
P55957,1.0,False
P56134,0.7142857142857143,False
P56180,0.30666666666666664,False
P56270,0.7894736842105263,True
P56282,0.2222222222222222,False
P56545,0.1111111111111111,False
P56817,0.5384615384615384,False
P56945,0.5714285714285714,False
P56975,0.3,False
P57054,0.5,False
P57071,0.4489795918367347,True
P57075,0.2682926829268293,False
P57081,0.09090909090909091,False
P57087,0.1724137931034483,False
P57103,1.0,False
P57721,0.18518518518518517,False
P57727,0.34375,False
P57737,1.0,False
P57740,0.2,False
P57789,0.2857142857142857,False
P58005,0.8695652173913043,False
P58215,0.16666666666666666,False
P58335,0.3333333333333333,False
P58340,0.36,False
P58397,0.08695652173913043,False
P58418,0.75,False
P58499,0.375,False
P58505,0.5,False
P58557,0.7142857142857143,False
P58658,0.375,False
P58743,0.6043956043956044,False
P58753,0.6,False
P58872,0.34782608695652173,False
P59045,0.4,False
P59046,0.3793103448275862,False
P59103,1.0,False
P59998,1.0,False
P60174,0.5263157894736842,False
P60842,0.2727272727272727,False
P60900,0.5263157894736842,False
P61077,0.2857142857142857,False
P61086,0.5,False
P61224,0.4,False
P61244,0.7692307692307693,True
P61289,0.2727272727272727,False
P61923,0.5151515151515151,False
P61978,0.11363636363636363,False
P62068,0.2222222222222222,False
P62070,0.625,False
P62136,0.4,False
P62508,0.6774193548387096,True
P62633,1.0,False
P62820,0.7857142857142857,False
P62847,0.4,False
P62899,0.45454545454545453,False
P62995,1.0,False
P63010,0.07317073170731707,False
P63092,0.2,False
P67812,0.6363636363636364,False
P68036,0.45454545454545453,False
P68402,0.42857142857142855,False
P78310,0.8181818181818182,False
P78312,0.34523809523809523,False
P78314,0.9024390243902439,False
P78324,0.125,False
P78325,0.484375,False
P78332,1.0,False
P78347,0.708029197080292,True
P78348,0.23809523809523808,False
P78352,0.12903225806451613,False
P78369,0.2,False
P78380,0.625,False
P78381,0.7619047619047619,False
P78410,0.25,False
P78411,0.6666666666666666,True
P78417,0.625,False
P78509,0.03875968992248062,False
P78524,0.20754716981132076,False
P78539,0.4594594594594595,False
P78563,0.3,False
P81408,0.36363636363636365,False
P81605,0.7857142857142857,False
P81877,0.1875,False
P82279,0.36363636363636365,False
P82663,0.7272727272727273,False
P82912,0.6470588235294118,False
P84022,0.5,True
P84101,1.0,False
P84157,0.5,False
P84550,0.5,True
P85298,0.2,False
P85299,0.6,False
P98082,0.1891891891891892,False
P98153,0.2631578947368421,False
P98161,0.021739130434782608,False
P98173,0.28,False
P98175,0.16666666666666666,False
P98182,0.5,True
P98194,0.1559633027522936,False
P98198,0.6129032258064516,False
Q00005,0.15789473684210525,False
Q00013,0.25,False
Q00536,0.1702127659574468,False
Q00653,0.045454545454545456,True
Q00722,0.11578947368421053,False
Q00872,0.1986062717770035,False
Q00888,0.625,False
Q00973,0.625,False
Q00987,1.0,False
Q01081,1.0,False
Q01082,0.12121212121212122,False
Q01105,0.25,False
Q01113,1.0,False
Q01167,0.2222222222222222,True
Q01196,0.5263157894736842,True
Q01344,0.29411764705882354,False
Q01432,0.2857142857142857,False
Q01433,0.09433962264150944,False
Q01484,0.03296703296703297,False
Q01543,0.17647058823529413,True
Q01638,0.8518518518518519,False
Q01668,0.0979020979020979,False
Q01804,0.7446808510638298,False
Q01814,0.16666666666666666,False
Q01831,0.7,False
Q01844,0.6103896103896104,False
Q01892,1.0,True
Q01973,0.375,False
Q02040,0.25,False
Q02078,0.23636363636363636,True
Q02083,0.2222222222222222,False
Q02153,0.1951219512195122,False
Q02161,0.40476190476190477,False
Q02218,0.6538461538461539,False
Q02241,0.022222222222222223,False
Q02297,0.8953488372093024,False
Q02505,0.21739130434782608,False
Q02548,0.6447368421052632,True
Q02641,0.25,False
Q02763,0.18181818181818182,False
Q02833,0.42857142857142855,False
Q02930,0.35135135135135137,True
Q02952,0.5714285714285714,False
Q02962,0.3225806451612903,True
Q03001,0.6299559471365639,False
Q03013,0.45454545454545453,False
Q03060,1.0,True
Q03112,0.3333333333333333,True
Q03113,0.5555555555555556,False
Q03154,0.45098039215686275,False
Q03164,0.102803738317757,True
Q03181,0.8095238095238095,True
Q03405,0.4,False
Q03721,0.5,False
Q03923,0.7272727272727273,True
Q03936,0.6666666666666666,True
Q04206,0.2727272727272727,True
Q04609,0.08108108108108109,False
Q04637,0.21844660194174756,False
Q04656,0.023255813953488372,False
Q04671,0.06666666666666667,False
Q04725,0.2909090909090909,False
Q04726,0.2949640287769784,False
Q04727,0.1794871794871795,False
Q04759,0.25,False
Q04900,0.6551724137931034,False
Q04912,0.21052631578947367,False
Q05084,0.25,False
Q05086,0.15625,False
Q05193,0.13636363636363635,False
Q05209,0.23404255319148937,False
Q05397,0.06666666666666667,False
Q05513,0.21739130434782608,False
Q05586,0.15,False
Q05682,0.3684210526315789,False
Q05707,0.02127659574468085,False
Q05932,0.23255813953488372,False
Q05BQ5,1.0,False
Q05BV3,0.06976744186046512,False
Q06055,0.5555555555555556,False
Q06124,0.3076923076923077,False
Q06190,0.13157894736842105,False
Q06265,0.12,False
Q06323,0.25,False
Q06330,0.3333333333333333,True
Q06413,0.35714285714285715,True
Q06455,0.16279069767441862,False
Q06481,0.32098765432098764,False
Q06547,0.3333333333333333,False
Q06609,0.5151515151515151,False
Q06710,0.45652173913043476,True
Q06730,0.5,True
Q06787,0.3373493975903614,False
Q07343,0.29411764705882354,False
Q07666,0.29411764705882354,False
Q07812,1.0,False
Q07817,1.0,False
Q07837,1.0,False
Q07866,0.21428571428571427,False
Q07912,0.38461538461538464,False
Q07955,1.0,False
Q07973,0.3,False
Q08050,0.25,True
Q08209,0.6595744680851063,False
Q08257,0.5714285714285714,False
Q08289,0.25925925925925924,False
Q08345,0.7857142857142857,False
Q08378,0.288135593220339,False
Q08431,0.42857142857142855,False
Q08493,1.0,False
Q08495,0.12727272727272726,False
Q08499,1.0,False
Q08623,0.7647058823529411,False
Q08648,1.0,False
Q08722,0.3,False
Q08AD1,0.19230769230769232,False
Q08AE8,0.3333333333333333,False
Q08AI8,0.2,False
Q08J23,0.13513513513513514,False
Q09013,0.22535211267605634,False
Q09028,0.23404255319148937,False
Q09428,1.0,False
Q09FC8,1.0,True
Q0D2I5,1.0,False
Q0D2J5,0.75,True
Q0GE19,0.8529411764705882,False
Q0IIM8,0.3939393939393939,False
Q0JRZ9,0.058823529411764705,False
Q0VAM2,0.13157894736842105,False
Q0VDD8,0.925,False
Q0ZGT2,0.13043478260869565,False
Q10567,0.08064516129032258,False
Q11203,1.0,False
Q11206,0.2553191489361702,False
Q12756,0.055944055944055944,False
Q12765,0.42857142857142855,False
Q12767,0.03225806451612903,False
Q12769,0.9487179487179487,False
Q12791,1.0,False
Q12792,0.375,False
Q12794,0.6363636363636364,False
Q12797,0.8533333333333334,False
Q12800,0.1724137931034483,True
Q12802,0.92,False
Q12809,0.3076923076923077,False
Q12815,0.7,False
Q12816,0.5098039215686274,False
Q12830,0.06896551724137931,True
Q12857,0.2727272727272727,True
Q12860,0.4,False
Q12873,0.06722689075630252,False
Q12888,0.0963855421686747,False
Q12906,0.2571428571428571,False
Q12913,0.5882352941176471,False
Q12923,0.08695652173913043,False
Q12933,0.38461538461538464,False
Q12934,0.21739130434782608,False
Q12955,0.46226415094339623,False
Q12959,0.27439024390243905,False
Q12967,0.16666666666666666,False
Q12968,0.2,True
Q12972,0.7692307692307693,False
Q12974,0.3076923076923077,False
Q12979,0.68,False
Q12981,0.5,False
Q12986,0.3,True
Q12996,1.0,False
Q13002,0.125,False
Q13007,0.8095238095238095,False
Q13017,0.2727272727272727,False
Q13029,1.0,True
Q13042,0.28,False
Q13045,0.12359550561797752,False
Q13061,0.7857142857142857,False
Q13085,0.045871559633027525,False
Q13098,0.15384615384615385,False
Q13105,0.34146341463414637,True
Q13107,0.7,False
Q13117,0.06666666666666667,False
Q13118,0.5,True
Q13126,0.25,False
Q13133,0.4,True
Q13137,0.3333333333333333,False
Q13163,0.12307692307692308,False
Q13164,0.4,False
Q13183,0.25,False
Q13190,0.2,False
Q13191,0.1702127659574468,False
Q13200,0.21052631578947367,False
Q13228,0.29411764705882354,False
Q13231,0.3488372093023256,False
Q13239,0.8484848484848485,False
Q13241,0.2727272727272727,False
Q13243,0.14285714285714285,False
Q13247,0.7777777777777778,False
Q13255,0.25,False
Q13261,0.5,False
Q13277,0.2,False
Q13286,0.7,False
Q13291,0.7142857142857143,False
Q13303,0.34782608695652173,False
Q13308,0.5135135135135135,False
Q13309,0.2,False
Q13310,0.18181818181818182,False
Q13322,0.2,False
Q13324,0.26229508196721313,False
Q13330,0.4,False
Q13332,0.1958762886597938,False
Q13342,0.9056603773584906,True
Q13352,0.28,False
Q13360,1.0,True
Q13362,0.2857142857142857,False
Q13367,0.11538461538461539,False
Q13393,0.058823529411764705,False
Q13398,1.0,True
Q13402,0.07692307692307693,False
Q13404,0.7,False
Q13409,0.17894736842105263,False
Q13418,0.5161290322580645,False
Q13421,0.1875,False
Q13422,0.4642857142857143,True
Q13426,0.14285714285714285,False
Q13428,0.39086294416243655,False
Q13438,0.4954954954954955,False
Q13439,0.11764705882352941,False
Q13444,0.9004149377593361,False
Q13469,0.2857142857142857,True
Q13477,0.75,False
Q13491,0.3333333333333333,False
Q13492,0.2268041237113402,False
Q13495,0.6,False
Q13505,0.34782608695652173,False
Q13508,0.2,False
Q13510,0.21428571428571427,False
Q13535,0.03225806451612903,False
Q13554,0.36,False
Q13555,0.1794871794871795,False
Q13557,0.1836734693877551,False
Q13561,0.13333333333333333,False
Q13564,0.2631578947368421,False
Q13568,0.8518518518518519,True
Q13574,0.1891891891891892,False
Q13576,0.17857142857142858,False
Q13595,0.4,False
Q13596,0.23255813953488372,False
Q13608,0.4666666666666667,False
Q13615,0.03773584905660377,False
Q13618,0.08695652173913043,False
Q13620,0.1,False
Q13625,0.1875,False
Q13627,0.3269230769230769,False
Q13635,0.15555555555555556,False
Q13639,0.35135135135135137,False
Q13642,0.6190476190476191,False
Q13683,0.2079207920792079,False
Q13740,0.10344827586206896,False
Q13772,0.27586206896551724,False
Q13795,0.6666666666666666,False
Q13813,0.03636363636363636,False
Q13822,0.1038961038961039,False
Q13868,0.52,False
Q13875,0.5,False
Q13887,0.7142857142857143,True
Q13905,0.041666666666666664,False
Q13936,0.19148936170212766,False
Q13946,0.21052631578947367,False
Q13948,0.1111111111111111,False
Q13950,0.3181818181818182,True
Q13952,0.453125,True
Q13972,0.47058823529411764,False
Q13976,0.1111111111111111,False
Q14005,0.7142857142857143,False
Q14008,0.0625,False
Q14011,0.45454545454545453,False
Q14028,0.6052631578947368,False
Q14103,0.42857142857142855,False
Q14114,0.2571428571428571,False
Q14123,0.14285714285714285,False
Q14135,0.3333333333333333,False
Q14141,0.4594594594594595,False
Q14155,0.2463768115942029,False
Q14156,0.09090909090909091,False
Q14157,0.041666666666666664,False
Q14159,0.25,False
Q14160,0.04225352112676056,False
Q14161,0.3532934131736527,False
Q14162,0.5714285714285714,False
Q14188,0.5862068965517241,True
Q14202,0.7222222222222222,False
Q14203,0.19298245614035087,False
Q14244,0.3474576271186441,False
Q14246,0.38144329896907214,False
Q14247,0.125,False
Q14296,0.3793103448275862,False
Q14318,0.25,False
Q14406,0.75,False
Q14439,1.0,False
Q14444,0.08571428571428572,False
Q14451,0.2682926829268293,False
Q14498,0.10638297872340426,False
Q14508,1.0,False
Q14511,0.8235294117647058,False
Q14524,0.037037037037037035,False
Q14542,0.7894736842105263,False
Q14587,0.7272727272727273,True
Q14624,0.16176470588235295,False
Q14643,0.08934707903780069,False
Q14653,1.0,True
Q14671,0.3253012048192771,False
Q14677,0.3142857142857143,False
Q14680,0.3577981651376147,False
Q14687,0.2,False
Q14689,0.38848920863309355,False
Q14693,0.7297297297297297,False
Q14694,0.14285714285714285,False
Q14697,0.9423076923076923,False
Q14714,1.0,False
Q14722,0.14285714285714285,False
Q14738,0.2826086956521739,False
Q14766,0.13829787234042554,False
Q14773,1.0,False
Q14789,0.09523809523809523,False
Q14790,0.6956521739130435,False
Q14802,0.8275862068965517,False
Q14814,0.21311475409836064,True
Q14831,0.2,False
Q14833,0.1836734693877551,False
Q14847,0.5,False
Q14849,0.2682926829268293,False
Q14865,0.29411764705882354,True
Q14934,1.0,True
Q14938,0.375,True
Q14966,0.07407407407407407,False
Q14978,0.3076923076923077,False
Q14980,0.08333333333333333,False
Q14982,0.3333333333333333,False
Q14994,0.4782608695652174,True
Q149M9,0.9210526315789473,False
Q149N8,0.547945205479452,False
Q14BN4,1.0,False
Q14C86,0.2,False
Q14CB8,1.0,False
Q14CN4,0.17647058823529413,False
Q14D04,0.75,False
Q14DG7,0.5384615384615384,False
Q15008,0.2727272727272727,False
Q15011,0.5862068965517241,False
Q15019,0.14285714285714285,False
Q15020,1.0,False
Q15025,0.25925925925925924,False
Q15029,0.0625,False
Q15032,0.16483516483516483,False
Q15038,0.75,False
Q15041,0.45454545454545453,False
Q15042,0.10204081632653061,False
Q15043,0.25,False
Q15047,0.58,True
Q15051,0.5161290322580645,False
Q15054,0.3,False
Q15063,0.1943127962085308,False
Q15067,0.14285714285714285,False
Q15070,0.2,False
Q15084,0.1791044776119403,False
Q15109,0.6,False
Q15131,0.25,False
Q15147,0.04672897196261682,False
Q15149,0.09375,False
Q15154,0.7712418300653595,False
Q15185,0.5862068965517241,False
Q15223,0.3333333333333333,False
Q15256,0.3333333333333333,False
Q15257,0.28205128205128205,False
Q15262,0.12903225806451613,False
Q15287,0.14285714285714285,False
Q15303,0.12195121951219512,False
Q15326,0.37662337662337664,False
Q15329,0.45454545454545453,True
Q15349,0.06976744186046512,False
Q15366,0.39622641509433965,False
Q15375,0.9259259259259259,False
Q15386,0.5625,False
Q15406,0.3,True
Q15413,0.014492753623188406,False
Q15417,0.5263157894736842,False
Q15418,0.18072289156626506,False
Q15424,0.18072289156626506,True
Q15435,0.3181818181818182,False
Q15438,0.2894736842105263,False
Q15555,0.6875,False
Q15562,0.42857142857142855,True
Q15572,0.6595744680851063,False
Q15583,1.0,True
Q15599,0.4,False
Q155Q3,1.0,False
Q15637,0.46153846153846156,False
Q15642,0.1724137931034483,False
Q15646,0.35714285714285715,False
Q15652,0.10204081632653061,False
Q15654,1.0,False
Q15700,0.6534653465346535,False
Q15714,0.625,True
Q15723,0.5714285714285714,True
Q15735,0.15384615384615385,False
Q15742,0.23076923076923078,False
Q15746,0.9514563106796117,False
Q15758,0.55,False
Q15782,0.17647058823529413,False
Q15788,0.05263157894736842,True
Q15811,0.3853658536585366,False
Q15833,0.15789473684210525,False
Q15853,0.5675675675675675,True
Q15858,0.07692307692307693,False
Q15878,0.0425531914893617,False
Q15910,0.1935483870967742,False
Q15973,0.25,True
Q16222,0.1724137931034483,False
Q16236,0.7692307692307693,True
Q16281,0.23076923076923078,False
Q16288,0.3902439024390244,False
Q16342,0.8,False
Q16363,1.0,False
Q16512,0.09090909090909091,False
Q16513,0.12307692307692308,False
Q16537,0.2894736842105263,False
Q16539,0.38235294117647056,False
Q16587,1.0,True
Q16595,1.0,False
Q16610,0.4827586206896552,False
Q16620,0.5609756097560976,False
Q16623,0.3,False
Q16625,0.2857142857142857,False
Q16629,0.8333333333333334,False
Q16630,0.15789473684210525,False
Q16635,0.2,False
Q16637,1.0,False
Q16643,0.16279069767441862,False
Q16653,0.5846153846153846,False
Q16656,0.2,True
Q16665,0.25,True
Q16666,0.4,False
Q16671,0.3225806451612903,False
Q16720,0.1,False
Q16773,0.13043478260869565,False
Q16774,0.45454545454545453,False
Q16775,0.75,False
Q16787,0.2953020134228188,False
Q16799,0.375,False
Q16822,0.64,False
Q16827,1.0,False
Q16836,0.29411764705882354,False
Q16849,0.13636363636363635,False
Q16853,1.0,False
Q16854,1.0,False
Q16875,0.14754098360655737,False
Q16877,0.18518518518518517,False
Q16890,0.6428571428571429,False
Q16891,0.2542372881355932,False
Q17R31,0.3877551020408163,False
Q17R89,0.07317073170731707,False
Q17R98,0.18518518518518517,True
Q17RD7,0.6363636363636364,False
Q17RM4,0.3333333333333333,False
Q17RY0,0.3076923076923077,False
Q18PE1,0.7142857142857143,False
Q1A5X6,0.7692307692307693,False
Q1HG43,0.3684210526315789,False
Q1MSJ5,0.15384615384615385,False
Q1MX18,0.2653061224489796,False
Q1X8D7,0.38235294117647056,False
Q1ZYL8,0.05263157894736842,False
Q24JP5,0.18181818181818182,False
Q24JQ0,0.5862068965517241,False
Q27J81,0.8043478260869565,False
Q2KHT3,0.2,False
Q2KHT4,0.8275862068965517,False
Q2M296,0.375,False
Q2M2Z5,0.29411764705882354,False
Q2M3G0,0.7272727272727273,False
Q2M3M2,0.18181818181818182,False
Q2M3W8,0.75,True
Q2MKA7,0.35714285714285715,False
Q2MV58,0.21428571428571427,False
Q2NKQ1,0.09803921568627451,False
Q2NL68,0.5862068965517241,False
Q2QGD7,0.5,True
Q2T9K0,0.3333333333333333,False
Q2TAK8,0.23076923076923078,False
Q2TBC4,1.0,False
Q2V2M9,0.15384615384615385,False
Q2VPK5,0.1724137931034483,False
Q2VYF4,0.2,False
Q2Y0W8,0.42105263157894735,False
Q30201,0.8,False
Q32MH5,0.29411764705882354,False
Q32MZ4,0.5471698113207547,False
Q32NB8,1.0,False
Q32P28,0.18181818181818182,False
Q32P44,0.9387755102040817,False
Q330K2,1.0,False
Q33E94,0.22,True
Q3B7J2,1.0,False
Q3B7T1,0.4567901234567901,False
Q3B7T3,1.0,False
Q3B820,0.23076923076923078,False
Q3KNS6,0.45454545454545453,True
Q3KNT9,0.5714285714285714,False
Q3KP22,0.6,False
Q3KP44,0.7333333333333333,False
Q3KPI0,0.8,False
Q3KQU3,0.17647058823529413,False
Q3KQZ1,0.4782608695652174,False
Q3KR16,0.7352941176470589,False
Q3KR37,0.5362318840579711,False
Q3L8U1,0.05263157894736842,False
Q3SXY8,0.19230769230769232,False
Q3SXZ7,0.36,False
Q3SY52,1.0,True
Q3SY69,0.7142857142857143,False
Q3SYC2,0.8,False
Q3SYG4,0.6571428571428571,False
Q3T8J9,0.3048780487804878,False
Q3V5L5,0.11764705882352941,False
Q3V6T2,0.11949685534591195,False
Q3YEC7,0.5833333333333334,False
Q3ZCQ8,0.09090909090909091,False
Q3ZCX4,0.7857142857142857,True
Q401N2,0.8235294117647058,False
Q494U1,0.2826086956521739,False
Q495C1,0.7333333333333333,False
Q495N2,0.047619047619047616,False
Q495T6,0.45,False
Q496Y0,0.4,False
Q499Z3,1.0,False
Q49A26,0.23404255319148937,True
Q49A88,0.3,False
Q49A92,1.0,False
Q49AJ0,0.2727272727272727,False
Q49MI3,0.8970588235294118,False
Q4AC94,0.08196721311475409,False
Q4ADV7,0.2191780821917808,False
Q4AE62,0.8717948717948718,False
Q4FZB7,0.4230769230769231,False
Q4G0N4,0.4375,False
Q4G0P3,0.5492957746478874,False
Q4G0U5,0.6551724137931034,False
Q4G0X9,0.5172413793103449,False
Q4G0Z9,0.15384615384615385,False
Q4G1C9,1.0,False
Q4J6C6,0.32075471698113206,False
Q4JDL3,1.0,False
Q4KMQ2,0.1111111111111111,False
Q4KMZ1,0.4,False
Q4KWH8,0.14606741573033707,False
Q4L180,1.0,False
Q4L235,0.4166666666666667,False
Q4LDE5,0.6129032258064516,False
Q4LDG9,0.8235294117647058,False
Q4LE39,0.13636363636363635,False
Q4U2R8,0.3,False
Q4V328,0.323943661971831,False
Q4VC44,0.25,True
Q4VNC1,1.0,False
Q4ZG55,1.0,False
Q4ZJI4,0.76,False
Q502W6,0.4,False
Q504Q3,0.08,False
Q504Y0,0.30434782608695654,False
Q53EL9,0.11764705882352941,False
Q53EP0,0.8571428571428571,False
Q53F39,0.28,False
Q53GD3,0.15789473684210525,False
Q53GG5,0.3333333333333333,False
Q53GS9,0.4166666666666667,False
Q53H47,1.0,False
Q53H76,0.4,False
Q53RD9,0.55,False
Q53TN4,1.0,False
Q53TS8,0.175,False
Q562E7,0.28205128205128205,False
Q562F6,0.38461538461538464,False
Q569H4,1.0,False
Q569K4,0.2,True
Q56UN5,0.4318181818181818,False
Q58EX7,1.0,False
Q58F21,0.07692307692307693,False
Q58WW2,0.21951219512195122,False
Q59EK9,0.2727272727272727,False
Q59H18,0.2714285714285714,False
Q5BJD5,0.8125,False
Q5BJE1,0.08064516129032258,False
Q5BJF6,0.3418803418803419,False
Q5BJH7,0.375,False
Q5BKX6,0.3333333333333333,False
Q5BKZ1,0.625,True
Q5BVD1,0.5714285714285714,False
Q5D0E6,0.47058823529411764,False
Q5DID0,0.14285714285714285,False
Q5DX21,0.2857142857142857,False
Q5EB52,0.2727272727272727,False
Q5EBM0,0.5384615384615384,False
Q5F1R6,0.2702702702702703,False
Q5FBB7,0.42857142857142855,False
Q5FVE4,0.12,False
Q5FWE3,0.6,False
Q5FWF4,0.6470588235294118,False
Q5FWF6,0.42857142857142855,True
Q5GFL6,0.875,False
Q5GLZ8,1.0,False
Q5H8A4,0.813953488372093,False
Q5H8C1,0.7818181818181819,False
Q5H9K5,0.16666666666666666,True
Q5H9L4,0.25,False
Q5H9R7,0.15625,False
Q5HYI7,0.5,False
Q5HYJ3,0.3333333333333333,False
Q5HYK7,0.14285714285714285,False
Q5HYL7,0.3333333333333333,False
Q5I0G3,0.4375,False
Q5IJ48,0.7096774193548387,False
Q5J8M3,0.5555555555555556,False
Q5J8X5,0.25,False
Q5JPE7,0.43956043956043955,False
Q5JR59,0.25,False
Q5JRA6,0.17647058823529413,False
Q5JRV8,0.7419354838709677,False
Q5JRX3,0.11538461538461539,False
Q5JS13,0.7692307692307693,False
Q5JS54,1.0,False
Q5JSH3,0.22413793103448276,False
Q5JSP0,0.15217391304347827,False
Q5JSZ5,0.08196721311475409,False
Q5JTD0,0.2,False
Q5JTH9,0.10309278350515463,False
Q5JTJ3,0.625,False
Q5JTV8,0.3,False
Q5JTW2,0.25,False
Q5JU69,1.0,False
Q5JU85,0.8823529411764706,False
Q5JUK3,0.168,False
Q5JUW0,0.5,False
Q5JVF3,0.2857142857142857,False
Q5JVG2,0.7272727272727273,True
Q5JVL4,0.18181818181818182,False
Q5JW98,0.5,False
Q5JWF2,1.0,False
Q5JXA9,0.6,False
Q5JZY3,0.9,False
Q5K4E3,0.25,False
Q5M775,0.6666666666666666,False
Q5M7Z0,0.6923076923076923,False
Q5M9N0,0.5483870967741935,False
Q5MIZ7,0.125,False
Q5NDL2,0.18518518518518517,False
Q5QGZ9,0.47058823529411764,False
